,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180
1.0,4.219685886462806e-71,7.705963131210903e-72,2.4062315752041232e-64,1.838785067884928e-67,2.4653092077527624e-62,1.5375944407820897e-61,1.0393892496780878e-85,7.383622498847938e-85,7.712707733541708e-81,2.89085005640702e-95,7.25085346214214e-108,5.487561596272743e-96,5.758977186217007e-62,3.7528897228440645e-104,1.5156803173977518e-69,1.513228393737032e-58,5.973394845981571e-59,4.620092064414224e-89,3.494136784804295e-67,1.841444960342461e-64,1.2542725170821541e-68,1.440177907975639e-73,3.412884701005441e-64,2.4888533907193986e-99,3.09851033177328e-64,9.368364712460218e-119,1.5430220647481735e-82,2.6173140542995373e-67,7.400039107319249e-75,1.2212630889127112e-80,5.55331039810492e-84,3.7735522909199736e-103,1.5425312028747716e-95,5.7662696222237445e-96,9.7397580421322e-91,7.173716501251478e-86,2.391665945560908e-82,6.505956751990383e-88,1.5363056985317602e-72,2.2713739168811078e-99,2.7065069580094663e-116,4.1160698725503075e-62,4.355161749737208e-114,3.932402426007689e-104,5.976683386830272e-67,9.797079027549727e-63,6.446851438353959e-61,4.179597898088649e-62,6.48220177461726e-63,3.357189776269045e-58,9.576302382537223e-73,8.146934423185458e-75,2.587818526551196e-88,6.233556773043593e-86,5.6189426318607086e-95,2.894162041269859e-100,2.5776545083843085e-114,3.574444949677951e-134,2.7398148842101483e-139,8.185608597278807e-134,8.134462416068785e-187,3.6877380592632846e-166,7.669023146373795e-145,1.255448290208884e-195,2.2531034542729283e-206,2.3688312259933418e-170,2.0093131996684537e-112,5.519444709365146e-140,1.8147872185084642e-187,3.30448690467152e-152,2.4327754767014698e-172,2.5382362224254073e-217,3.1110260258721127e-115,3.8598956798721535e-126,2.223223363090827e-139,1.469054025573797e-158,5.732250738369798e-181,5.049274065779859e-115,9.807523391160514e-130,5.657707505048407e-117,1.4457734371963006e-134,1.1089069603198436e-156,1.996790084959061e-126,3.326489822060313e-149,8.431008314455616e-171,1.0021567703308905e-163,1.3053690466628298e-189,1.6988802616989783e-192,1.5900828127639825e-207,4.140080989431064e-219,7.948815250161837e-184,1.0481373861326088e-176,7.955699427195901e-180,3.230633690896768e-160,1.581779870647559e-64,3.3500742300589883e-100,1.5523808450753518e-106,1.79375454018165e-133,4.342505454769901e-112,8.567064181503537e-95,5.072451306149507e-97,1.358266399981985e-103,5.459923148967337e-108,3.179209423564021e-83,1.740246735742563e-78,2.5894467590683286e-110,3.348613744727584e-120,1.4812550688835482e-130,2.582571521973462e-126,1.3952480892182088e-143,3.4300201388897697e-152,1.7114405000788416e-146,7.623801298069897e-122,1.3123300567486622e-124,3.5179038255892684e-115,4.9375744849631125e-76,6.664220074852619e-69,3.3467205307484126e-138,2.460571073704572e-112,8.323405408623063e-109,9.514772309676807e-92,1.1647395273500083e-135,1.2744571863618083e-148,1.0100630361851084e-89,1.679808807357565e-87,6.358198210886744e-115,1.3775860930372004e-102,2.065675149903726e-118,3.487972273000421e-91,2.164475591292469e-87,3.4000144256771486e-153,9.64460275442834e-118,3.659519464772467e-82,3.413011813634819e-103,1.91715932681143e-114,3.6467260991937943e-97,1.3895518047634344e-71,8.860856122528223e-77,1.656343250780402e-70,3.5175534644393254e-65,5.029626190521776e-61,5.623868444344869e-63,2.298677475714925e-54,5.428813114838352e-64,6.423488816441769e-55,2.6060924576422177e-59,9.530110927848944e-82,3.4474366649631636e-63,1.2970098411316564e-54,2.999505325745181e-54,3.6458529153320655e-53,1.43253073123377e-57,1.1020066796046604e-99,5.777842170226745e-91,1.243563083332603e-108,1.0571921226389921e-66,2.7805608730351173e-70,1.2806732002476917e-60,5.5234051759525325e-62,1.9683326512254934e-94,1.364794394894596e-85,5.8093513591579015e-89,1.0379184265577764e-96,2.745100471015458e-167,2.3247782067719357e-187,8.326840520820082e-164,6.32242190788687e-112,5.701175753808721e-108,2.293082252945915e-148,4.97585016332245e-193,6.524578094677271e-169,1.4289743295945146e-151,3.667566577252821e-106,8.976879093402845e-95,4.639111121800099e-81,3.930829018935481e-115,1.2108336179813493e-99,1.726080900964274e-120,2.3970059303469407e-154,8.223765745500177e-169
2.0,6.239437943928712e-64,2.8316536029129653e-63,2.7197330082367447e-42,1.212679809627192e-56,1.1359949347003103e-47,2.984286581805309e-50,8.214577187744669e-78,4.518925650999786e-43,8.943554963099247e-41,4.6686702155401664e-57,6.047857176774873e-68,3.1463634643766793e-58,1.3847037558615291e-42,2.389718640211407e-69,2.1737363571298443e-41,2.5582652602770687e-41,2.7949252732570807e-37,1.0845988925399772e-81,5.940511458670838e-52,2.720489402911362e-59,1.6264390592083357e-66,7.116601211969288e-73,5.376689720682345e-57,1.4328491031355132e-73,7.229753024926092e-44,2.197681696601866e-61,6.744817489276924e-45,1.326564313610424e-51,7.099860632396479e-41,6.306559601609199e-49,2.437288107747508e-59,1.2000138112218318e-60,8.836034455004726e-65,2.0850985875963103e-61,1.5030358899456665e-58,7.814880819063609e-39,1.565866369122598e-40,2.5873626709124893e-48,1.2094327559251341e-32,3.316300898047437e-55,2.1299849601136857e-69,3.287185655878538e-30,2.2673256041955585e-60,5.45153606210318e-53,1.3710578365974673e-32,8.657507378275878e-33,1.8844148349421824e-30,1.576852269287486e-34,1.0057463094709152e-30,2.2983950668496196e-31,1.3465886480254099e-36,1.845150718835728e-38,6.277190646256858e-45,9.269239460507159e-44,7.741506842754129e-47,3.4332203523753735e-62,4.134643630138708e-68,1.6331455204173994e-84,6.56331631625279e-88,1.5684511117578638e-79,7.881589262554919e-136,3.8839196970071434e-108,4.460419759575074e-83,2.0397142000446164e-144,1.4839930223842687e-154,6.67631376251295e-132,1.0936640338289244e-66,4.631236555506608e-88,3.286300895711332e-119,6.30497843589052e-91,1.7320755357710097e-113,5.528568666995114e-155,6.132211048083422e-74,1.0267504057880255e-83,9.929107115400219e-95,1.572014915104641e-120,1.815036123647484e-135,4.2875954248791205e-75,5.944727321537356e-88,9.062541106518668e-78,4.604393884520372e-90,4.7006398216944234e-110,1.7444820120900864e-80,1.2891657339117157e-96,1.2676126406102665e-118,1.9596404839499783e-109,1.0129846411344497e-128,2.5023619748855252e-147,4.018571315880801e-152,3.948907643421217e-170,1.339927954542717e-139,1.4563224176433763e-139,2.4052940792745527e-140,7.491195229350568e-123,9.138811123462174e-38,8.96895650669849e-56,4.106174527474156e-60,2.918557809769521e-75,1.8182586281473056e-78,6.24884832983085e-67,2.3928370905846616e-69,4.512556157095683e-74,3.8993134191643345e-79,1.9812566963499005e-61,5.765722206195476e-56,1.1802871583764567e-81,7.80810777510146e-93,2.5844799871188384e-94,2.08372012677536e-92,3.6905629049901554e-113,1.1169759359255928e-111,4.7314193939134175e-110,2.9004035272899665e-88,5.772119196186562e-91,1.2441497457461426e-83,2.7793541376537887e-47,3.60219300021911e-40,3.335242813514624e-114,2.912327776955408e-86,3.08547722388926e-85,1.846400382224695e-72,1.6910742273342263e-115,3.9896377188120303e-115,3.781683630677253e-68,7.702812127073264e-69,5.668177993232511e-94,1.8053833085592294e-87,6.5220837962228436e-93,1.7906334883366592e-73,6.722607851719524e-72,4.234300366638193e-123,5.77253186412075e-97,2.3499462198048112e-67,5.9101874490048384e-93,1.3169948197937279e-99,6.624604135647182e-87,2.020222599528383e-59,7.524706563733671e-73,2.9195625574571268e-58,5.279072697514076e-55,8.148878471902433e-51,2.5330390790561207e-37,2.1445322729512096e-39,1.9881306656718762e-38,6.64037632786804e-34,2.343676810188643e-41,3.3324237087550957e-56,6.167944412688991e-41,3.082706852907341e-32,2.3224024935887088e-38,1.8501231640211877e-33,1.8862067669804199e-35,1.2942790561350202e-81,7.334741622359523e-79,5.479781607410791e-90,4.5820799990581677e-63,4.9598625157456474e-64,2.141003222235566e-53,6.758700685251869e-54,3.3111273900519857e-80,4.192252586423358e-52,1.9093459883645472e-53,5.263520559751537e-85,8.946416720482042e-127,8.200077347221325e-142,3.097259878162418e-125,7.1701990886953775e-84,1.443999443388948e-78,1.6306704988738902e-105,1.0112300675178612e-136,4.269508762994948e-124,2.7562663433241765e-132,5.255258202408623e-79,1.5920923531711965e-71,5.084125491267955e-62,2.193383248855447e-92,1.878769513094766e-80,4.5651122957931555e-96,1.7446033005516879e-96,1.0446526643050575e-112
3.0,1.6318348777026803e-128,4.985700072034206e-118,3.0517665975355846e-116,2.025678356196556e-123,7.466689770015051e-116,4.058819965981905e-114,5.967133277112416e-143,1.3465650327172204e-120,4.622595257371652e-118,8.72144476453859e-129,1.2863907025363518e-142,2.8145005337136874e-129,1.6138473047038135e-114,1.5097535295470544e-159,2.8100229437219595e-121,4.6918639107855065e-108,1.6982746547855894e-106,8.163427054869248e-145,1.6403237038113002e-118,2.531030725533851e-114,1.0345887404684103e-119,1.3037739760862323e-126,1.1107812654894403e-109,8.002803858922511e-146,1.3283881317391252e-99,2.8245514054204512e-157,7.580504830398407e-133,3.6127742079039214e-106,7.582935117192323e-125,8.966431697716293e-134,6.256731811721874e-138,1.7637254247940027e-152,6.099272932293671e-151,2.860628943962961e-150,4.025664376654238e-142,5.376314846113499e-128,3.0202789712335895e-128,3.7235302943194494e-136,4.526029401538156e-116,3.2760554237107925e-148,4.7086595400336704e-163,7.074895708869529e-103,1.102057973990485e-153,1.8959682829067162e-140,5.770914052063538e-113,6.403865711260984e-109,3.894091870924021e-100,2.140627120024594e-105,2.2446343015794264e-105,1.594798972924432e-100,5.7084346503778724e-108,3.0111844722620697e-112,2.344329416179658e-127,1.0855091944461692e-120,1.588254907088715e-130,2.0085326009701567e-133,4.893137464202148e-163,1.8568396106189723e-185,1.1282443160236693e-186,3.515216737575341e-178,1.5680127587624772e-240,2.3954086459743057e-213,6.198875090123933e-187,2.159287183763577e-247,8.540431727992713e-263,1.360147552698298e-219,3.6521536355518015e-147,2.181234632503881e-180,7.294026121067705e-234,1.1762947636926192e-189,9.266446376968796e-212,6.028243718329376e-263,1.2632009235769127e-152,1.4841920130783887e-162,2.5001133487659015e-175,8.610384695190541e-206,7.245009767036665e-229,1.4893227013239911e-151,1.547530955908548e-169,7.934756310470125e-158,2.321632592565668e-173,3.961454564161001e-195,9.835832510095443e-161,1.755154601234322e-186,1.0953617261434439e-209,8.489374038344455e-204,2.4878504875645527e-231,5.2440783498009026e-253,2.1385953069860804e-253,1.1503511190225159e-274,8.479620912149534e-235,2.3716976558668875e-233,7.1566826469868e-240,2.039920078295363e-208,2.410818009183347e-107,5.013798210046588e-139,1.6662222228943493e-141,2.6626618241162984e-169,2.6727747921683876e-149,8.45005826628013e-132,1.54728364538315e-139,9.428727657634134e-150,1.8133433269450723e-156,1.5907049087500926e-124,3.7581433715903396e-117,4.1865911150563835e-156,4.191864751639604e-166,1.1382235887844852e-174,2.194392189177934e-171,3.75671645094543e-193,1.0356895408989703e-198,1.1836021575545394e-192,1.4193346366600134e-164,9.111719486074756e-170,1.3086854704857018e-159,1.4178785457040469e-111,5.15191471701814e-109,8.97379222644198e-198,4.123263060914034e-168,5.0730682180005946e-164,3.3334503463577e-145,9.927470513399054e-193,9.4100670910966e-194,5.086287935125356e-131,2.7500467385841247e-127,1.0636530922006777e-172,4.693610507864457e-158,6.3293047353933716e-164,1.1702623694643961e-135,5.049148658510924e-130,1.5836278770859342e-204,1.3084276428916054e-161,1.9591678604232072e-123,3.1907837189411605e-154,5.4343386077441235e-167,1.0327534751398898e-149,1.0578856857336692e-112,4.4505616355313283e-125,7.533811703187145e-112,2.280573359653464e-107,4.360780423840133e-104,9.93110862676969e-113,5.959660938168788e-98,1.401465535975684e-105,2.940849705188339e-99,1.0372364076140321e-106,2.1209315154649913e-117,8.97880021003639e-98,2.787192728513155e-93,2.4049944808821484e-94,1.157961772495468e-93,1.1716061049915022e-105,7.046218121637202e-160,1.6043019193780055e-148,4.338161343724562e-163,4.150568255295561e-115,6.448707494238713e-116,4.905960469319962e-110,1.1323840890448644e-106,7.102841990326163e-151,3.970608906781097e-136,1.9861487660641385e-139,5.011180484474015e-156,3.1420539405050916e-226,2.8438800307588873e-245,2.8075677265872912e-220,1.3334659848300599e-157,4.154175703088891e-155,4.597077407336672e-191,5.654645218968436e-237,7.930118174110573e-211,2.117543772724636e-207,7.68344025704271e-153,3.4659771014416333e-137,1.4665906320876595e-119,1.3195567106112786e-159,2.0698228327588978e-141,1.402183238944925e-169,6.997423882294317e-201,1.456505398063379e-218
4.0,2.078836068745654e-80,8.272444822217487e-88,2.2352982574535796e-58,4.985027281423643e-72,1.5741415706113622e-64,5.527656705740928e-67,3.132456802947352e-100,4.577329469234621e-72,3.900320726583189e-66,1.7344422611123946e-92,8.840552174741109e-108,2.893462521306477e-96,2.3536271286773337e-58,9.273660922921109e-97,8.726315981147952e-59,2.4255371408719214e-58,3.313396294056468e-55,1.637136197396037e-106,1.0363263900385396e-71,8.882174556260901e-80,3.674681416431533e-86,8.603685373424252e-94,7.390046615399668e-80,1.0048011805782613e-105,1.0663474460646133e-72,7.158306043529681e-95,5.161175269705747e-67,2.756669809937456e-81,4.910108493384425e-60,1.912262072704244e-69,6.553528502690158e-82,2.9024013218200547e-89,3.6222201649194737e-88,9.611178650562084e-87,1.5338698713533756e-84,7.692483568785519e-63,3.21450121909909e-63,5.86859425916167e-73,9.155390418883059e-54,7.459811059404235e-83,9.15013200009907e-103,4.467039733172898e-51,1.3224330640194355e-93,8.110658961036707e-85,2.0373875429842136e-51,7.827256088417213e-51,5.2917862359951784e-52,3.943181127947085e-55,8.5007145135732e-51,3.8825299168026743e-50,4.6879860232566184e-63,3.5504507384454324e-63,1.27630842997153e-70,1.1348258494425768e-73,4.85764655359915e-77,1.0606237648889743e-103,4.604585093064418e-100,5.079136769353785e-120,2.5583908670748387e-126,4.302790225890795e-117,1.1592293338332712e-183,5.277898868327286e-152,1.1728563013506618e-121,6.381290149434549e-194,7.345338813753996e-204,2.4156284712353154e-185,6.869512403490377e-104,2.192373468553687e-129,2.300054301203758e-165,3.1558826168393654e-133,7.296158089593831e-161,1.2821360545296435e-209,1.771266368027451e-112,1.9969890384829878e-131,1.9313978624335876e-149,8.894973008061765e-172,2.2655044611863092e-189,3.472180670515485e-117,1.9856512805888275e-131,2.4831506876798944e-115,1.4384663963198627e-135,7.100058445671109e-168,6.144900398875499e-128,6.007773444876625e-143,1.8932163301583605e-176,1.1317001647176062e-157,3.087918417492851e-179,8.534586641492741e-193,2.400255150408899e-211,3.003829203957661e-224,3.040617358154823e-190,4.752712931521124e-186,5.543848767478519e-184,2.0738653837075516e-173,6.3125928972e-60,1.1996578249463249e-88,1.9291161574922698e-95,4.597818827941645e-114,8.79182478365786e-122,1.7453386435653117e-108,1.367843367398786e-101,4.3435627276872836e-107,1.3576849107920185e-112,2.9935523606026997e-92,2.424981486496267e-87,3.911867316309156e-117,7.393692059757952e-135,1.014579767397924e-136,1.4329806097682456e-132,2.1799220942880486e-158,1.1346188132716973e-157,6.825772547855188e-158,5.356558165017904e-131,3.529180942543693e-130,6.780034289211334e-121,6.701377666287974e-77,5.757761058172202e-65,7.677560448030937e-150,4.32091657739201e-116,1.6593778064402467e-115,3.613284090801494e-99,6.8255400277229585e-152,3.3231744878692022e-167,2.0958971295921615e-103,3.950235896669764e-108,8.704697774476586e-125,1.5418363169567086e-116,2.0730946067179497e-136,3.902297278788078e-107,4.230644146527667e-106,1.6261681027114843e-170,9.685074158706225e-146,2.4671971507760213e-103,2.0629933707101804e-128,3.858836131448208e-134,3.91488487631557e-116,9.221719717593901e-91,2.0137005285441983e-98,4.51071768857865e-86,4.621577470076022e-81,3.780103018744951e-74,2.671809936166308e-54,1.6483821092918287e-57,8.749811267360545e-62,6.415339035337789e-53,4.659928389833867e-60,8.817404901963971e-94,2.4268784652734087e-68,6.403967702883048e-54,6.468781381430646e-60,4.804801878917912e-53,9.887778514073833e-53,2.7731490332180237e-106,3.226032660038297e-103,7.103257142035621e-121,3.68457990356118e-85,5.77765890771135e-90,3.008522845395476e-72,1.3271849848726999e-76,4.511676583443193e-106,2.6888451115041684e-76,2.5015661333577644e-78,2.3232696957947506e-109,3.667031804959791e-168,1.410083401859575e-187,1.8371098079554706e-166,1.0041153002455393e-119,1.3577646951155251e-112,3.224700439309607e-154,5.788101961914793e-192,5.200346563458554e-184,4.182897173606335e-177,5.5055620419885165e-112,1.3784754711679031e-104,7.307499140031399e-100,1.6841048808829578e-134,1.4075383907265043e-124,8.936285934279555e-134,7.844505718304735e-138,1.7730068540003848e-156
5.0,7.097867678880378e-105,4.2325764174420614e-95,6.333680706232572e-93,4.1456478639423274e-100,6.313532822111037e-93,2.6427724791550937e-91,1.279718118219064e-117,2.4575231147209753e-97,7.263063227410189e-95,4.4550137263321335e-105,7.793617356227993e-118,1.3354436665874268e-105,1.541589783721764e-91,7.317829681377675e-132,2.0043228266496514e-97,1.1845083923412467e-85,3.4292816707870897e-84,2.275866902505228e-119,4.80261002460775e-95,9.928441131140237e-92,8.375711800720796e-97,3.655867607775814e-103,1.8280913022854783e-87,6.019506011526793e-120,2.2009736615696365e-78,9.500257053570524e-133,1.0111307742411289e-107,2.464296312161965e-84,1.240447319574805e-100,1.3676334893096025e-108,2.195224086293868e-112,1.2935178368192861e-125,4.265736254026099e-124,1.920410942023647e-123,4.509417643153982e-116,4.47642723380127e-105,8.866664200875938e-104,9.851166019659572e-111,4.846900972953259e-93,8.769855736395441e-122,1.695510028631537e-135,5.680503048199425e-81,1.0640902426009049e-128,3.63289139700367e-116,4.608562847162328e-90,2.018236068138451e-86,1.8274766967286921e-78,3.453342361009802e-83,3.150354794062512e-83,8.453623884357615e-79,9.237662054974029e-86,1.4592944131855533e-89,3.23591889632877e-103,1.6740485318453274e-97,1.4923098845858498e-107,1.6185708665642441e-109,2.5254729413857898e-135,5.871397263775961e-156,2.1267998575275947e-157,8.206487774325724e-150,9.441146172587092e-208,2.231906903114811e-182,1.3049087740321177e-159,2.9050677101743125e-214,2.5195127621239495e-228,7.809398798680543e-189,5.571284447950817e-122,2.9878546696719663e-152,1.881574898427877e-202,1.3171408053093146e-162,5.655327605774566e-182,1.4037512020428717e-229,9.251340060020624e-127,2.2634952681854096e-136,1.6607853615051753e-148,5.579622855616943e-176,1.9970758616997565e-197,5.2957293243310884e-126,2.2609307436602054e-142,2.8619742620884734e-131,4.8763909392112255e-146,6.8393580442087e-167,8.972532351382435e-135,1.7526483694536417e-158,2.4197320676442926e-180,2.36130789020041e-174,4.515714000926016e-200,9.847617709673345e-219,8.308179689667257e-221,7.970343371979954e-240,1.2736270879309163e-202,5.846606368752384e-201,1.498635936716422e-206,2.385247668639904e-178,6.67437966880222e-85,5.297392052315125e-114,1.0022877262473891e-116,5.0788710178480106e-144,2.8931758716697204e-124,5.632563716373743e-108,1.7231368197982073e-114,1.5873384919105983e-123,1.5417898874921247e-129,9.713020588281635e-101,3.6055840618902883e-94,2.060531266481629e-129,3.919115910029187e-139,8.16312564971608e-147,1.1179057480421704e-143,5.662269225784805e-164,4.475308752433444e-169,1.1840418133303783e-163,1.2083047928950637e-137,3.810248062765847e-142,9.725401542943247e-133,4.11335143765584e-89,1.8004671611393162e-86,1.4988544289325835e-167,4.59969955302551e-140,2.279791997825845e-136,3.6157030392725334e-119,3.254701450886548e-163,2.690366264899268e-165,5.93236911727725e-107,5.536722146637434e-104,2.3625906959837477e-144,3.900745375547588e-131,3.1349170568775935e-137,4.346688992093025e-111,2.425312477664078e-106,1.2868737268344858e-174,7.090538643070345e-136,2.1234936004879975e-100,1.7428217181307955e-128,8.957272267718342e-140,6.675124831708296e-124,1.8756816001664721e-90,8.91179319373258e-102,1.3034358683222323e-89,2.162469928453354e-85,2.3448211949944967e-82,7.614873531570121e-90,1.3564795389189635e-76,2.720384792192331e-83,1.1150653824766143e-77,2.0586739318911186e-84,9.782548121123383e-95,1.1220985369673309e-76,2.3998939634036776e-72,2.274056697465278e-73,1.0572375059444395e-72,2.0802436069981975e-83,1.4850189880727444e-132,1.9337351157801591e-122,9.911383671140866e-136,1.547393912644033e-92,2.884508209826126e-93,9.354286265961405e-88,1.0060624057259e-84,1.5779434614470339e-124,1.1558959095851914e-110,1.1139512714780993e-113,2.0414707506518784e-129,1.0230050148690311e-193,1.2047668468152326e-211,1.2250966472681427e-188,7.078251708649521e-131,2.495856770571508e-128,2.525826110015984e-162,2.7415391842977353e-205,2.1556819712565042e-181,1.311687487072382e-177,6.862202969258215e-127,1.9233015444765255e-112,7.808076731971967e-97,7.676843923769444e-134,4.6823211130419944e-117,5.532573827073064e-142,9.66918392169169e-171,5.197455074941952e-187
6.0,1.387952342607455e-39,2.579916481861745e-40,8.789713289055603e-31,3.615488228085109e-35,9.505139314563068e-31,2.2402999178073624e-30,2.2740598398535243e-50,5.882331260882097e-48,8.797979501704979e-45,3.5488136868363315e-58,1.0338721752377948e-68,3.2816225776509816e-59,1.611017914062654e-29,1.1099366751609621e-60,2.7425008247113605e-34,3.5582311771318644e-27,3.6825982735154836e-27,1.3897228358760662e-53,3.552474404062154e-34,1.8015599294973483e-34,3.237525596739452e-38,1.6263023833831143e-42,1.5708795888930692e-34,4.6838744719443575e-60,1.4326517194763736e-34,1.4251820220036998e-73,1.5430159674977257e-43,2.137156647378969e-37,1.168447974555689e-37,3.637166610875523e-42,8.849876544761813e-46,6.7925499091813e-60,4.5801265918782594e-54,4.913340589762817e-54,1.5646331700021285e-50,2.0498951895492e-46,1.896859108040347e-43,7.908862407388148e-48,1.981664953405543e-36,7.013617711244138e-57,3.71244982922263e-71,2.3555954968298008e-29,6.858173333492855e-70,6.035130393183628e-63,3.577271566346838e-32,2.977053535877231e-29,1.0331878507708257e-28,1.4840151318956862e-29,7.864546049581569e-30,2.2045798255933977e-26,9.418250103781896e-39,2.8919881571694836e-39,1.069789029698064e-50,2.6058444314787957e-49,1.1658580181653676e-55,1.9522933799209005e-63,6.434232851606068e-69,4.090543525565769e-85,2.8551601101945e-90,6.932080383088778e-86,1.8553697760293238e-130,3.9120226045850627e-113,6.800452635238178e-95,5.987806251426847e-139,9.61101379399052e-148,1.6919276182907068e-121,2.3969365420828204e-71,7.472095254280173e-93,5.640860410743317e-131,1.9903717033562204e-102,2.3302812100735356e-120,6.65211533909611e-159,9.00969491537135e-74,1.5019269297546676e-84,3.292657332034636e-97,2.3357053451517075e-111,1.5058055683606773e-129,1.4324292418500697e-74,4.0808271238062076e-86,1.0544752584163913e-74,1.472398791752568e-90,1.75122381974789e-111,8.131674530085186e-85,8.88718097045838e-102,1.461751213769685e-122,7.941801719830632e-114,1.4666869670086798e-135,2.3834343572670604e-135,5.183380895970613e-152,1.636860397371375e-160,7.026553660810654e-131,3.8347479510651414e-124,3.457184441115853e-125,1.569313941749329e-112,1.284078871789265e-31,8.555613222935471e-60,7.641060350941304e-66,3.941221798270396e-87,4.4980562722338166e-72,6.231315306253871e-60,2.7323194395677232e-58,4.790062487112326e-63,1.2477553220536402e-66,1.3605939123326422e-48,2.812972211063883e-45,2.609204543817726e-69,3.722092856729821e-79,1.3568974856221788e-86,7.905552481276813e-83,2.6651271407462105e-98,1.9204050399950926e-104,1.0455225866000728e-100,3.399712508218003e-80,2.693933828328428e-81,1.6215751012949746e-73,1.4081860713152072e-42,3.2311012620234253e-35,1.3760511005790368e-91,2.883482458158724e-69,5.33413902653596e-67,1.9796684600107629e-53,9.587373320777445e-91,9.967125358316936e-105,7.221452475273094e-55,5.6029435358588026e-55,3.713138926362561e-72,2.7198941090502496e-63,1.4165323583262024e-78,6.550403246403654e-56,6.33881748135038e-54,7.804150181575032e-107,3.144591616026931e-81,1.0343329301040974e-50,4.995758512990609e-67,1.425212835160558e-74,1.623380834581452e-60,1.1198763700246401e-41,1.6039260070264923e-45,3.5597572819888257e-40,1.3566813117645708e-35,6.209811109184459e-32,1.4898349780541965e-29,6.403236112847142e-25,1.5706832368636174e-31,1.5784856931791514e-24,5.113364192641297e-28,2.8037389686885107e-49,1.9429935510890213e-33,5.74385419374128e-25,1.7368415396758244e-25,1.133152873831195e-23,5.38057739584617e-26,2.645402009563381e-59,1.0582931763775347e-53,6.996807498225733e-68,6.017613342465924e-37,4.7050972987933344e-40,7.512743602046871e-31,1.4551484300799304e-32,2.766368977800551e-56,3.3641925504178364e-46,8.742226867440317e-49,2.2900716428462957e-58,4.5597859655191406e-114,2.48768256631019e-131,1.2241111426377166e-111,1.303320513921961e-70,1.0858356490906266e-66,4.7059182032185546e-102,2.2457587415642296e-139,4.368304325083449e-122,7.209861327411287e-107,2.380061298813582e-65,1.626639688693068e-57,1.1173398485420304e-49,5.304523447559958e-76,1.2942412467421978e-65,1.56114840183445e-78,6.17950191324142e-103,5.288785344837733e-115
