,w,w_zscore,pv
POU4F3,1.590789875939209e-06,0.21899166141383908,0.804
POU5F1,3.4112382827130126e-06,0.43630906253369717,0.704
POU6F1,-1.303651979394731e-05,-1.5271544589634571,0.006000000000000005
PPA1,-1.0856627866453945e-05,-1.2669282165485143,0.19999999999999996
PPARA,8.654830725886068e-06,1.062266863942394,0.139
PPARD,-5.950877314720812e-06,-0.6813005456526914,0.366
PPARG,-7.130169773783994e-06,-0.8220794721030366,0.53
MED1,-7.642968328987333e-06,-0.883295186264528,0.22899999999999998
PPAT,8.524010017211343e-06,1.0466500432096206,0.281
PPBP,2.1727403448279283e-06,0.28846243740990574,0.762
PPEF1,3.819301172876301e-06,0.4850218777136126,0.593
CTSA,-1.3234766836541527e-05,-1.5508203491452195,0.08899999999999997
PPIA,-1.1376786975092012e-05,-1.3290226023259037,0.17900000000000005
PPIB,1.3476661487660315e-05,1.6378765466389746,0.04700000000000004
PPIC,-8.530002904864185e-06,-0.98918560755619,0.31999999999999995
PPID,3.0400345803091994e-06,0.39199634068324524,0.644
PPL,-4.563850683444876e-06,-0.5157231957693716,0.562
PPM1A,-1.4513528242781367e-05,-1.7034734561612572,0.018000000000000016
PPM1B,-1.0072736598346454e-05,-1.173350605388652,0.09099999999999997
PPM1G,1.298717964562415e-06,0.18412535678013625,0.817
PPOX,5.397675368347062e-06,0.673441487342776,0.362
PPP1CA,2.2135321804102434e-06,0.29333199353831446,0.78
PPP1CB,-1.1212916290054824e-05,-1.3094604157462117,0.07399999999999995
PPP1CC,-3.1006828473251132e-06,-0.34105643214973,0.614
PPP1R1A,1.263325467059434e-05,1.5371942219493284,0.10699999999999998
PPP1R2,1.2536484772757787e-05,1.5256422424336096,0.14600000000000002
PPP1R3C,-7.70964019175555e-07,-0.0629444905041511,0.904
PPP1R3D,-8.486310618702016e-06,-0.9839698079529621,0.21099999999999997
PPP1R7,-1.3423021260704762e-06,-0.13114840778581863,0.834
PPP1R8,1.2218782412881387e-05,1.4877162836857087,0.14200000000000002
PPP1R10,-5.605849514952351e-06,-0.6401125919151477,0.38
PPP2CA,-2.4523552990863408e-06,-0.26366184226000633,0.6779999999999999
PPP2CB,2.5092342400468665e-06,0.3286316498575528,0.673
PPP2R1A,4.034453400964442e-06,0.510705837159694,0.526
PPP2R1B,-7.277001656167565e-07,-0.057779835365975335,0.912
PPP2R2A,-6.056919609662244e-07,-0.04321501394544281,0.908
PPP2R2B,-2.510553881598702e-06,-0.27060934192733277,0.7030000000000001
PPP2R2C,-5.4944358536493115e-06,-0.6268125020946768,0.517
PPP2R3A,-6.946353715570704e-07,-0.0538327006452784,0.914
PTPA,-2.9506521914316004e-06,-0.32314640948401374,0.61
PPP2R5A,9.362887666631163e-06,1.1467916950966561,0.30000000000000004
PPP2R5B,-1.1743680049104764e-05,-1.3728207396620937,0.05500000000000005
PPP2R5C,7.860502255118911e-06,0.9674433038457094,0.269
PPP2R5D,-8.850363431368389e-06,-1.0274288869494597,0.14300000000000002
PPP2R5E,-5.43311526132307e-06,-0.6194923101519205,0.352
PPP3CA,-1.0584125651973485e-05,-1.2343980592367516,0.051000000000000045
PPP4C,-1.3624689061938974e-06,-0.13355583236817434,0.875
PPP3CB,2.2625651497311595e-06,0.2991853412203261,0.7090000000000001
PPP3CC,-1.5412906106384508e-05,-1.8108373667316984,0.0030000000000000027
PPP3R1,5.182027357488043e-07,0.09095076285640911,0.924
PPP3R2,-3.215489529008615e-06,-0.3547615663363499,0.633
PPP5C,-1.26315502190038e-06,-0.1217001625510691,0.888
PPP6C,8.429261481143365e-06,1.0353393652790692,0.11299999999999999
PPT1,-1.845929107375077e-06,-0.191269258398068,0.782
PPY,5.0877988251303585e-06,0.6364497413590477,0.602
NPY4R,-4.548842689294747e-06,-0.5139316051521412,0.44599999999999995
PRB1,-8.822565414827268e-06,-1.024110477766027,0.16900000000000004
PRB3,2.131849883747882e-06,0.28358110778834483,0.7110000000000001
PRB4,-1.6392832427615408e-06,-0.16660075250529996,0.8160000000000001
PRCC,7.601074108711932e-06,0.9364738732676573,0.345
PRCP,-9.846691960315929e-06,-1.1463663562931616,0.18300000000000005
PRELP,4.335784436945224e-06,0.5466774567740885,0.483
PREP,-1.4052544699176147e-05,-1.6484431980761913,0.121
PRF1,7.683288194858351e-06,0.946288241788239,0.17000000000000004
SRGN,4.472784112504171e-06,0.5630318963374138,0.42700000000000005
PRH1,-9.64302377130674e-06,-1.122053312670737,0.05900000000000005
PRH2,-1.2311065914074654e-05,-1.4405528550840936,0.264
PRIM1,-1.5787091018711092e-05,-1.85550597276442,0.0
PRIM2,2.6946346165710245e-06,0.35076395959121687,0.659
PRKAA1,-5.563278485987874e-06,-0.6350306432352871,0.42100000000000004
PRKAA2,4.011215865786876e-06,0.5079318388774963,0.479
PRKAB1,-1.4286344268834023e-05,-1.676353197981673,0.007000000000000006
PRKAB2,-8.006631774404562e-06,-0.9267077842520881,0.17100000000000004
PRKACA,2.0352897535753194e-06,0.2720541694456731,0.677
PRKACB,-7.706338555646821e-07,-0.06290507697417011,0.899
PRKACG,6.294649211830353e-06,0.780518416198854,0.269
PKIA,1.533892117206626e-05,1.860185200550567,0.049000000000000044
PKIB,1.0316760081419078e-05,1.2606609338019692,0.21199999999999997
PRKAG1,2.1764751126782707e-06,0.2889082781379387,0.649
PRKAR1A,-1.7124801565821024e-06,-0.17533868928081614,0.763
PRKAR1B,-1.0091033021779361e-06,-0.09137254696214124,0.869
PRKAR2A,-5.2868704845180685e-06,-0.6020342296568298,0.44999999999999996
PRKAR2B,-7.389284562871319e-06,-0.8530114954147933,0.261
PRKCA,-3.923542554681015e-06,-0.4392859301258573,0.56
PRKCB,-8.620113361680468e-06,-0.9999426112791036,0.245
PRKCD,1.2455943412231203e-05,1.5160275567950785,0.02400000000000002
PRKCE,-4.610216213719566e-06,-0.5212581159040743,0.69
PRKCG,1.3852197740745177e-05,1.6827064699935845,0.017000000000000015
PRKCH,-7.6113411388362335e-06,-0.879519666594327,0.28
PRKCI,8.852643874080054e-06,1.085880957652986,0.347
PKN1,3.7634136375573808e-06,0.4783502610474606,0.521
PKN2,3.203052881923689e-06,0.4114567733491823,0.698
PRKD1,3.71324817781746e-06,0.4723617214678179,0.769
PRKCQ,-1.1205872820323826e-05,-1.3086195962365175,0.18300000000000005
PRKCSH,1.3702737472445363e-06,0.19266738228863953,0.845
PRKCZ,-1.0283208878637087e-05,-1.1984758925378713,0.07399999999999995
PRKDC,2.9756456335716246e-06,0.38430986161919267,0.649
PRKG1,1.485433750893423e-05,1.802337660403235,0.244
PRKG2,2.697006966594242e-06,0.3510471606639163,0.727
MAPK1,1.6371097255595145e-05,1.9834019987503535,0.07499999999999996
MAPK3,8.435933075420973e-06,1.0361357918761323,0.11699999999999999
MAPK4,-9.797962140085664e-06,-1.1405491972624116,0.246
MAPK6,-7.035200293563408e-06,-0.8107424187976825,0.33799999999999997
MAPK7,1.341318082550374e-06,0.18921077798410718,0.8089999999999999
MAPK8,-1.1082230804216559e-06,-0.10320504522320198,0.839
MAPK11,3.4545976019644648e-06,0.4414851139609116,0.667
MAPK9,-9.479922607207556e-06,-1.1025829882332139,0.253
MAPK10,-1.0685861565853561e-05,-1.246542860661887,0.09999999999999998
MAPK13,-1.113332339089542e-05,-1.299958953398498,0.243
MAP2K1,4.205422983950694e-06,0.5311154600344029,0.43999999999999995
MAP2K2,-1.160283404311558e-05,-1.3560071415036457,0.29400000000000004
MAP2K3,-1.618210582192153e-05,-1.9026611627264889,0.040000000000000036
MAP2K5,-9.672259739896929e-06,-1.125543378464198,0.22199999999999998
MAP2K6,-1.531312742502442e-06,-0.15371169263048542,0.832
MAP2K7,-7.55432701253039e-06,-0.8727135622796967,0.491
EIF2AK2,1.1427208804058364e-06,0.16550308724201596,0.906
DNAJC3,1.375850326852932e-05,1.6715216217301112,0.15800000000000003
THAP12,-3.479262879758044e-06,-0.38624970895893024,0.655
PRKX,-3.976528043889896e-06,-0.44561111284957133,0.606
PRKY,-4.0196013485006e-06,-0.45075302106340026,0.347
PRL,6.98854902281893e-06,0.8633532293143983,0.359
PRLR,2.9384439460329145e-06,0.37986888212034875,0.775
PRM1,5.415288730008521e-06,0.6755440956710372,0.405
PRM2,4.735563956287121e-06,0.5944014383167975,0.606
PRNP,5.984656360642284e-06,0.7435127858633513,0.5740000000000001
PSPN,-3.2500000629685663e-06,-0.35888128734768376,0.625
PROC,1.3890331050983113e-05,1.687258662654563,0.0050000000000000044
PRODH,1.0725248980823548e-05,1.3094246041562483,0.138
PROP1,3.65051927974837e-06,0.46487341196519044,0.5780000000000001
PROS1,3.4702001573640025e-06,0.44334768077557085,0.548
PROX1,-9.00159410909617e-07,-0.0783672878016946,0.895
PRPH,5.670285557463395e-06,0.7059845342081057,0.45699999999999996
PRPS1,2.571613074330915e-06,0.3360781702319036,0.587
PRPS2,-9.648359562734199e-06,-1.1226902767954101,0.384
PRPSAP1,-1.2364031179164772e-05,-1.446875623538382,0.03700000000000003
PRPSAP2,6.274916289256407e-06,0.7781627836885819,0.31699999999999995
PRRG1,-9.108838560070318e-06,-1.0582845503204257,0.235
PRRG2,9.920142385362105e-06,1.213314397297814,0.10299999999999998
LGMN,1.5556291688093903e-06,0.21479432549014207,0.8029999999999999
PRSS1,-4.2981564588000955e-06,-0.4840057473772549,0.43400000000000005
PRSS2,-3.877419005829643e-06,-0.43377989670600964,0.532
PRSS3,-6.488830200472358e-06,-0.7455190769889546,0.279
MASP1,1.236005351696491e-05,1.504580628249679,0.14200000000000002
RELN,9.993605915021018e-06,1.2220841615400533,0.11399999999999999
KLK7,6.343185620308855e-06,0.7863124865559111,0.29400000000000004
TMPRSS15,7.964129831551189e-06,0.9798139239142682,0.18899999999999995
PRSS8,1.1320959896114512e-05,1.3805380438165298,0.135
KLK6,-8.875658135883806e-06,-1.0304484613724045,0.30300000000000005
HTRA1,-2.8089411964515895e-06,-0.3062295526126112,0.619
KLK10,9.293085655501152e-06,1.1384590273894752,0.06599999999999995
PRTN3,-1.3359860537822886e-06,-0.13039442189429504,0.858
PSAP,-6.9138054480557424e-06,-0.7962508175872833,0.33999999999999997
PSD,1.1670673687073236e-05,1.4222853912855022,0.21199999999999997
PSEN1,-4.334992524419736e-06,-0.4884030804838423,0.41800000000000004
PSEN2,-2.1312138886545977e-06,-0.2253253442591247,0.7989999999999999
PSG3,3.5897901055030435e-06,0.4576238210017542,0.683
PSG7,1.2717894277592471e-05,1.5472981388503502,0.08999999999999997
PSG11,7.633868854894923e-06,0.9403887708194661,0.483
PSKH1,4.678673400846806e-06,0.5876100853674082,0.632
PSMA1,-2.7596477581641783e-06,-0.3003451112513387,0.6930000000000001
PSMA2,3.899707594599349e-06,0.49462045493073187,0.491
PSMA3,3.328184685657044e-06,0.42639447676532294,0.645
PSMA4,-3.0589567204568823e-06,-0.33607534429463864,0.641
PSMA5,3.1041229576226664e-06,0.399646939045675,0.546
PSMA6,2.20091026078268e-06,0.2918252423662409,0.685
PSMA7,5.523565284939757e-06,0.6884696910530937,0.246
PSMB1,1.0823747968971834e-05,1.3211829951316103,0.062000000000000055
PSMB2,1.3074264480523596e-05,1.5898401005172547,0.0050000000000000044
PSMB3,2.096057208156042e-06,0.27930833015300954,0.749
PSMB4,3.94762548308302e-06,0.5003406889970612,0.5469999999999999
PSMB5,-2.1988762260567217e-06,-0.23340258680179213,0.747
PSMB6,8.759079771093845e-07,0.1336520957424071,0.888
PSMB7,6.513780784601459e-06,0.8066774129167659,0.31000000000000005
PSMB8,-2.791335367850684e-06,-0.30412784354913325,0.61
PYY,-2.816821090862818e-06,-0.30717022094914587,0.767
PSMB9,-4.358172548136773e-06,-0.49117021329207744,0.44699999999999995
PSMB10,7.264339675873329e-06,0.896275946460305,0.18500000000000005
PSMC1,-2.412466764288608e-06,-0.2589001183438177,0.806
PSMC2,-1.1756786438939703e-05,-1.3743853248304478,0.125
PSMC3,-2.7208820497835797e-06,-0.29571742558527153,0.659
PSMC5,-1.3611324704543614e-06,-0.1333962943441364,0.804
PSMC6,-2.949574154128065e-06,-0.32301771796809775,0.598
PSMD1,1.067330260925117e-06,0.15650327519933288,0.867
PSMD2,-6.798938582608799e-06,-0.7825384989185258,0.30000000000000004
PSMD3,-7.494961434222811e-06,-0.8656267516094377,0.42100000000000004
PSMD4,1.8396324355091348e-08,0.03128599565786239,0.996
PSMD5,-5.559881868025356e-06,-0.6346251694050676,0.5780000000000001
PSMD7,-5.010812851319067e-06,-0.5690796415548666,0.479
PSMD8,1.5167747952408775e-05,1.839751268394694,0.017000000000000015
PSMD9,5.68777366256252e-06,0.7080721899397987,0.32099999999999995
PSMD10,5.13340787111534e-06,0.6418943556113009,0.42500000000000004
PSMD11,-2.8279724644946646e-06,-0.3085014245842349,0.626
PSMD12,-1.3639593787669287e-05,-1.5991468716629718,0.08799999999999997
PSMD13,9.90834860892476e-06,1.2119065063434669,0.28700000000000003
PSME1,1.4770600603753472e-05,1.7923415042122715,0.05800000000000005
PSME2,1.2006852266256646e-05,1.4624169626436696,0.273
PSPH,3.191122496644983e-06,0.41003257461139897,0.679
PTAFR,1.0518331932355759e-05,1.2847237254864148,0.133
PTBP1,-1.357007458803404e-05,-1.590847964791209,0.041000000000000036
PTCH1,1.1901915405509912e-05,1.449890045772913,0.239
PTEN,-8.879415642059978e-07,-0.07690877313957527,0.871
PTGDR,-1.4871376540916802e-06,-0.1484382581448139,0.887
PTGDS,2.5705128338019967e-06,0.335946828189217,0.604
PTGER1,-3.6013805495395884e-06,-0.40082759786201066,0.611
PTGER2,1.8944906627581225e-06,0.25524617182125375,0.8049999999999999
PTGER3,1.3735352081330904e-05,1.6687579313030283,0.007000000000000006
PTGER4,1.3897552390226889e-05,1.688120715471453,0.0
PTGFR,1.3177968853814397e-05,1.6022198882687022,0.126
PTGFRN,4.449969292697921e-06,0.5603083600213813,0.56
PTGIR,3.913380582751208e-06,0.496252678200366,0.621
PTGIS,-1.2066930866279904e-06,-0.11495997645739203,0.873
PTGS1,-1.166941871867398e-05,-1.3639557373511952,0.15000000000000002
PTGS2,-1.1391541629600635e-05,-1.3307839503324193,0.061000000000000054
PTHLH,1.2864106793949032e-05,1.564752368230085,0.03300000000000003
PTH1R,-8.987154446082851e-06,-1.0437584174671508,0.23099999999999998
PTH2R,-1.288120687529608e-05,-1.5086138621983771,0.15800000000000003
PTK2,-2.8975525621392913e-06,-0.3168076012017825,0.611
PTK7,6.914042091950188e-06,0.8544589082660435,0.32999999999999996
TWF1,5.866053932783278e-06,0.7293545316151566,0.34099999999999997
PTMA,3.965017770562583e-06,0.5024169064281756,0.503
PTMS,9.845455878999657e-07,0.14662079243989787,0.882
PTN,1.0665905421848238e-05,1.302340422060381,0.137
QSOX1,4.264171537519023e-06,0.5381286129111965,0.46799999999999997
PTPN1,3.183492095519113e-06,0.4091216897239141,0.497
PTPN2,-1.0055402530540714e-05,-1.171281337974996,0.136
PTPN3,3.7362542203228255e-06,0.47510808513773334,0.529
PTPN4,-7.974899734641732e-06,-0.9229197480804336,0.22399999999999998
PTPN6,1.4093887044544355e-05,1.7115583128607972,0.03600000000000003
PTPN7,-9.765831301537203e-07,-0.08749042690755657,0.915
PTPN9,-3.6896928182755042e-06,-0.41136994152705275,0.71
PTPN11,-1.6528312033989276e-06,-0.16821805052112715,0.757
PTPN12,-1.1653748508146234e-05,-1.3620850941545963,0.05900000000000005
PTPN13,1.1392065446068895e-05,1.3890263224536978,0.17800000000000005
PTPN14,-8.859512440838362e-06,-1.028521056853005,0.18999999999999995
PTPRA,1.4045061478518913e-05,1.7057297241035583,0.06899999999999995
PTPRB,7.323491419541471e-06,0.9033372304592564,0.491
PTPRC,1.5440084160766173e-05,1.8722616086003527,0.0010000000000000009
PTPRD,-1.0124733450533806e-05,-1.1795577688225196,0.026000000000000023
PTPRCAP,-7.141557880544388e-06,-0.8234389359338354,0.372
PTPRE,-4.302483232437446e-06,-0.4845222592424657,0.46099999999999997
PTPRF,8.985516954247236e-06,1.1017427817800953,0.248
PTPRG,1.6910598763250464e-05,2.0478053979939923,0.05400000000000005
PTPRH,-1.6047345612385252e-05,-1.8865740611081072,0.10599999999999998
PTPRJ,1.271554051032718e-05,1.547017156108389,0.21599999999999997
PTPRK,-1.3931088177881076e-05,-1.633944234272169,0.09999999999999998
PTPRM,-1.2298939696888755e-05,-1.4391052787647378,0.29100000000000004
PTPRN,1.1114325463290227e-05,1.3558709026022229,0.252
PTPRN2,7.567903173207651e-06,0.9325140678319846,0.516
PTPRO,1.0332359988890717e-05,1.2625231845182392,0.235
PTPRR,1.3264186437127206e-05,1.6125121772820334,0.18999999999999995
PTPRS,1.0653168860053029e-05,1.3008199853931082,0.14
PTPRZ1,1.4385134050577466e-05,1.746326143797145,0.07399999999999995
PTS,5.065495111060388e-06,0.6337872186756414,0.28600000000000003
PTX3,-8.861281170536424e-06,-1.028732200294278,0.11699999999999999
RAD1,-8.235251818042245e-07,-0.06921901892242337,0.885
PURA,-1.3022861143826556e-05,-1.5255239473070965,0.007000000000000006
PURB,-9.300880290892296e-06,-1.0812096767307657,0.16900000000000004
PVALB,-1.6144761665580396e-05,-1.8982031759069387,0.06499999999999995
PVR,-1.505175054489022e-05,-1.7677241492783056,0.01100000000000001
NECTIN1,3.301714556562358e-06,0.4232345851469943,0.643
NECTIN2,1.0122022219380416e-05,1.2374139546948388,0.10999999999999999
PVT1,1.4189306856806267e-05,1.7229491248931208,0.05900000000000005
PWP2,-4.464302642707777e-06,-0.5038395733502673,0.546
PEX19,6.430258520897756e-06,0.7967068797139585,0.33799999999999997
ABCD3,4.736866561067141e-06,0.5945569377445358,0.44799999999999995
ABCD4,-1.2041088314282193e-05,-1.4083240755541913,0.06399999999999995
PEX2,8.788286277866777e-06,1.0781982210814087,0.28600000000000003
PXN,-2.1295387593081944e-06,-0.22512537443040262,0.774
PEX5,-8.83125973650483e-06,-1.025148368971533,0.10199999999999998
PYCR1,9.800077614943062e-06,1.198981574803954,0.06799999999999995
ALDH18A1,-2.49490018298185e-06,-0.26874066985254624,0.6990000000000001
PCYT2,-6.656953569440266e-06,-0.7655889309192674,0.554
PYGB,-5.2703127358730245e-06,-0.6000576359283024,0.38
PYGL,1.3090556714956686e-05,1.5917849982865406,0.0030000000000000027
PYGM,-3.915556888797402e-07,-0.01765233501305836,0.95
PZP,-4.506915861020345e-06,-0.5089265584153656,0.515
QARS1,-8.327881929706245e-06,-0.9650572637538091,0.374
QDPR,-1.4783097986588115e-05,-1.7356535475753543,0.06399999999999995
RAB1A,-2.7682395993229286e-06,-0.3013707687676444,0.622
RAB2A,7.557572094514565e-06,0.9312807875236868,0.41800000000000004
RGL2,-6.330651383280116e-06,-0.7266363614247434,0.46299999999999997
RAB3A,-5.5253743732335166e-06,-0.6305058111967187,0.706
RAB3B,1.5040077828558915e-05,1.8245105511008313,0.20799999999999996
RAB3IL1,6.2419645904159755e-06,0.7742291497949538,0.273
RAB4A,-1.1586175065346946e-05,-1.3540184634721661,0.07499999999999996
RAB5A,1.5261706688126908e-06,0.21127769484224723,0.832
RAB5B,2.2261899471310724e-06,0.29484302398417417,0.75
RAB6A,-2.858712461832967e-06,-0.3121710349434926,0.607
MAP4K2,-1.3081545252471394e-05,-1.5325294070225588,0.12
RAB13,8.624391297177254e-06,1.058633134189901,0.21099999999999997
RAB27A,-4.51978780401619e-06,-0.5104631563155375,0.595
RAB27B,1.2809199658747896e-05,1.5581977875671844,0.07799999999999996
RABGGTA,-1.1507613655278036e-05,-1.3446401359123408,0.31000000000000005
RABGGTB,-7.050213413737659e-06,-0.8125346213379073,0.383
RABIF,1.0209346604845215e-06,0.15096476541590328,0.874
RAB5C,-6.611924701199263e-07,-0.04984042907131627,0.899
RAC1,2.2855574404622237e-06,0.3019300632618159,0.591
RAC2,1.2743378060386285e-05,1.550340284635338,0.06299999999999994
RAC3,-1.147289897882588e-06,-0.10786867601276083,0.862
RAD9A,6.786338205818735e-06,0.8392141605743603,0.45799999999999996
RAD17,1.3088654744046804e-05,1.5915579490751468,0.10499999999999998
RAD21,1.4048105148803113e-06,0.19679023496480416,0.903
RAD23A,-3.0965163124814398e-06,-0.3405590489113294,0.635
RAD23B,-4.47494331932962e-06,-0.5051098121447376,0.581
RAD51,-5.269783667771287e-06,-0.5999944780247567,0.654
RAD51C,-4.6108097212985435e-06,-0.521328966318801,0.538
RAD51B,1.0632471887757706e-05,1.2983492687204834,0.028000000000000025
MOK,-7.178909899830938e-06,-0.8278978613984231,0.29900000000000004
RAD51D,-9.905420885826927e-06,-1.1533771660558125,0.11199999999999999
RAD52,-9.217896779525613e-06,-1.0713034574943925,0.07199999999999995
RAF1,-4.730741604499556e-06,-0.5356459253008157,0.534
RAG1,-1.6722116861259385e-05,-1.9671253876989014,0.02300000000000002
RALA,1.3032204631762203e-05,1.5848191743595512,0.026000000000000023
RALB,-1.3309946500142894e-05,-1.5597949781707507,0.04800000000000004
RALGDS,-1.4936735722187253e-06,-0.14921848829910803,0.791
RAN,-5.250100035359745e-07,-0.03358354444553101,0.924
RANBP1,-1.3999968793347652e-06,-0.13803576245678495,0.866
RANBP2,-7.861645559574928e-06,-0.9093999455417234,0.15600000000000003
RANGAP1,1.7985215036525847e-06,0.24378978109528193,0.821
RAP1A,-8.202001520573713e-06,-0.9500301950037167,0.18700000000000006
RAP1B,1.5242823467942498e-05,1.8487134646661256,0.018000000000000016
RAP1GAP,1.4061624946936263e-05,1.7077070006342174,0.10899999999999999
RAP1GDS1,2.5816395927264553e-06,0.33727509342505296,0.723
RAP2A,-9.054197805144135e-06,-1.05176176900369,0.11599999999999999
RAP2B,1.5080429052932449e-05,1.8293275089339849,0.0010000000000000009
RAPSN,-4.913102055593664e-06,-0.5574153416442587,0.386
RARA,-4.27599322263367e-07,-0.021955070924002527,0.942
RARB,-8.877064197648355e-06,-1.0306163110556743,0.16000000000000003
RARG,1.9717354451110425e-06,0.26446732595478667,0.806
RARS1,5.825497177484247e-06,0.7245130383728081,0.42700000000000005
RARRES1,2.5635031512692076e-06,0.33511004205178363,0.663
RARRES2,7.871857637730622e-06,0.9687988612065862,0.28500000000000003
PLAAT4,1.4255907459470836e-05,1.7308996220509778,0.04700000000000004
RASA1,-4.00179285275851e-06,-0.44862711845713876,0.548
RASA2,-6.0709089142245405e-06,-0.6956294083435257,0.381
RASGRF1,-4.440581567581468e-06,-0.5010078521221144,0.483
RASGRF2,-5.279914204276646e-06,-0.601203818458192,0.612
RB1,1.0878455186507351e-06,0.15895229955819207,0.841
ARID4A,7.424253654982958e-06,0.9153657982866622,0.33399999999999996
KDM5A,-1.2847208990774682e-06,-0.12427460539908176,0.841
RBBP4,-1.3221474231066059e-05,-1.5492335343443762,0.0
RBBP5,-2.277690470811038e-06,-0.24281109669281736,0.667
RBBP6,-8.246736691452228e-06,-0.9553704897562608,0.21399999999999997
RBBP7,2.248373583275723e-06,0.29749121227471054,0.652
RBBP8,-1.568477680608721e-06,-0.15814828513812493,0.871
RBL1,-3.6202078442031915e-06,-0.4030751203576704,0.472
RBL2,4.9848211842373055e-06,0.6241567078355149,0.602
RBM3,7.3227148455579615e-06,0.9032445263544625,0.33099999999999996
RBM4,6.099138847562137e-06,0.7571792190556281,0.37
RBMS1,-1.6475163913638848e-05,-1.937645193381891,0.03200000000000003
RBMS2,3.487674651503226e-06,0.44543371168866336,0.507
RBP1,-3.2094578355486457e-06,-0.3540415283818576,0.646
RBP2,-8.482716783064e-06,-0.9835407911140343,0.18500000000000005
RBP4,1.1085601639546938e-05,1.352441974486002,0.17400000000000004
RCN1,7.59340664691905e-06,0.9355585642351054,0.369
RCN2,1.2422369548149218e-05,1.5120196514566469,0.06000000000000005
OPN1LW,1.679736057130152e-06,0.2296096788561502,0.774
RCVRN,-1.88028803727277e-06,-0.195370881560165,0.83
RDH5,-8.917105848983051e-06,-1.035396313373908,0.14400000000000002
PRPH2,1.0778872869088722e-05,1.3158259962486403,0.133
RDX,7.090139668983913e-06,0.875480689296517,0.28500000000000003
RECQL,-3.2273531090808216e-06,-0.3561777901522384,0.621
REL,-1.0626477060147826e-05,-1.2394537905192025,0.20699999999999996
RELA,9.443988508206031e-06,1.1564731692071575,0.20199999999999996
RELB,-1.0109226661857768e-05,-1.1777066342326832,0.138
RENBP,6.60733927805662e-06,0.8178460286131574,0.403
UPF1,-4.300044456148911e-06,-0.4842311284842607,0.528
DPF2,1.3659645105678662e-05,1.659720354003847,0.08299999999999996
REST,1.173433991988403e-05,1.4298855958296417,0.06499999999999995
RET,-1.6610808516154684e-05,-1.9538378700790122,0.013000000000000012
REV3L,2.554560052910762e-06,0.3340424529424274,0.793
RFC1,8.391645889942318e-06,1.0308489757184633,0.241
RFC2,-3.0297592382315114e-06,-0.3325898728399954,0.5780000000000001
RFC3,1.2570795346185557e-05,1.5297380930056503,0.0030000000000000027
RFC4,-6.443062670781386e-06,-0.740055543624807,0.43200000000000005
RFC5,1.2019529837218063e-05,1.4639303572356812,0.243
RFNG,6.912636137042378e-06,0.8542910713388777,0.44099999999999995
TRIM27,1.3442705532533617e-05,1.6338230288939954,0.008000000000000007
RFPL1,-1.5179829453826388e-05,-1.7830136656000573,0.0030000000000000027
RFX1,6.286325520080613e-06,0.7795247692204252,0.548
RFX2,6.070227302667586e-06,0.7537278815854392,0.5589999999999999
RFX3,1.1155053439392653e-05,1.3607328354570718,0.19999999999999996
RFX4,1.0507736177964115e-05,1.2834588493170445,0.14
RFX5,-4.943472867079854e-06,-0.5610408801640658,0.384
RFXAP,1.577969646321149e-06,0.21746123683713048,0.853
RGR,3.654611104306711e-06,0.46536187660695033,0.622
RGS1,8.228618444273347e-06,1.0113874514741283,0.278
RGS2,-1.7174205244263078e-08,0.027039736867871214,0.996
RGS3,7.244799827826158e-06,0.8939433623672388,0.31200000000000006
RGS4,-1.334940560039296e-05,-1.5645054380140313,0.03600000000000003
RGS7,-5.3805479029515804e-06,-0.6132170421121778,0.46099999999999997
RGS10,1.3467075868271277e-05,1.6367322560971507,0.017000000000000015
RGS12,-5.166562375647277e-06,-0.587672358451823,0.481
RGS13,1.0076449938915722e-05,1.2319737293542898,0.06899999999999995
RGS16,-5.6292854340103464e-06,-0.6429102724226468,0.44099999999999995
RHCE,8.755453533548961e-06,1.074278787473606,0.17700000000000005
RHEB,-6.082299471744822e-06,-0.6969891647356339,0.30000000000000004
RHO,-9.786311058692825e-06,-1.13915834063659,0.15400000000000003
RIT2,-5.105576854815934e-06,-0.5803921659214036,0.5900000000000001
RIT1,-1.5761059657778723e-06,-0.15905891743168107,0.83
RLBP1,7.977663022190481e-06,0.9814294587504367,0.252
RLF,-1.7887373399536788e-06,-0.18444194804133238,0.7969999999999999
RLN2,3.188473109234899e-06,0.40971630199176484,0.673
RNASE1,-7.083170223348959e-06,-0.8164688653336614,0.43200000000000005
RNASE4,1.1945616083157788e-05,1.4551068471160742,0.14400000000000002
RNASE6,1.2971885266458136e-05,1.577618504647461,0.040000000000000036
RNASEL,-7.745270367050948e-06,-0.8955075691909132,0.255
RNF2,1.1773048266577171e-05,1.4345064339010196,0.08299999999999996
BRD2,1.6658365666149767e-06,0.22795041669611946,0.8200000000000001
RNF5,1.1857507176990478e-06,0.17063980651204633,0.78
RNF6,-1.3640707021650274e-05,-1.5992797648087957,0.06799999999999995
RNH1,-8.39118202141871e-06,-0.9726137599282765,0.22799999999999998
RNPEP,-6.255044115079783e-06,-0.7176106867778101,0.534
ABCE1,4.861989957634898e-06,0.6094936375489444,0.44199999999999995
ROBO1,1.6341487269581385e-05,1.9798672843449565,0.0020000000000000018
ROBO2,1.0600832382568064e-05,1.2945722789332712,0.43300000000000005
ROCK1,1.3345915240030206e-05,1.6222686147495435,0.237
